ac_dc_ratio,perfusion_index,peak_valley_ratio,peak_amplitude_std,valley_amplitude_std,mean_peak_distance,peak_distance_std,waveform_area,signal_skewness,signal_kurtosis,Segment_ID
13910786333.283705,42107447230.06984,1.2869022191198212,0.7480905684201871,1.0176829262334237,23.833333333333332,1.5723301886761007,0.26626049981543076,-0.39858273175509107,-0.75975928398393,137004
8378225638.238775,49232834689.03723,1.4698177672204693,0.7194165494206266,1.1344207997013462,21.0,5.1291024855906615,0.6759419147063817,-1.374335704209639,1.8555340281143051,137005
6422180027.923883,55870323370.49831,2.306693276270788,1.234295870457666,1.0446525869726258,23.454545454545453,8.51056708252251,0.7980636449718332,0.9874225130569784,1.809555261664772,137006
20841887536.22686,47771269705.999725,1.5739132259407127,0.9679874706568408,0.5260034550155906,24.454545454545453,0.9875254992000196,-0.8756243727832569,0.6541087708360176,0.1271016156513216,137007
14869115693.925568,66765740392.86035,1.207094151810716,2.159373655719665,0.4486091621886324,52.6,16.49969696691427,0.07273972062628786,2.809964086919656,9.243280820736286,137008
8358670456.2976,52622612588.15206,0.8179871423631424,0.5860714730463695,0.8519476586073542,18.933333333333334,5.284778982028377,-0.4280623976444531,1.2952495401012991,1.8491678534290283,137009
6321410221.360724,37429523941.4599,7.612669694347922,0.6063617516644181,0.9671616783411838,19.307692307692307,6.899103792239589,0.4231990791939211,-1.1716867020831363,0.11273418484136011,137029
9460981503.705378,40672564450.50231,0.8226170343547667,1.0415100267243067,0.9331397635393786,25.0,8.74902591980699,-0.15231831089410264,-0.14194028889035204,-0.9400141180835329,137046
11260164672.658293,42355850743.771576,1.8228969201381582,0.9276086873402265,1.0524898030406074,17.125,6.223694642252301,-0.555462798139672,0.6003128300852237,-0.6024058208480598,137054
12296441154.23892,57575062934.84994,1.3751885808407889,1.1028569804381032,0.9570736141665543,24.727272727272727,1.6564424689353268,1.7542587636999158,-0.9263638244403101,1.957893768455305,137068
10159719016.536993,54109756478.57416,0.9273789174781796,0.6790485538256645,1.1851444789580392,37.0,17.40279123753264,-0.36444769322964277,-1.500220091784233,2.9436024476669402,137098
13061513545.825472,49601747823.55634,0.9277400264570869,0.9989339758780983,1.028413682215381,22.545454545454547,4.142103909052551,-0.5238862704721612,-0.5823699866861765,0.43035711015139455,137101
7833603213.437526,47920533696.73844,2.763710963970172,0.21155382643788123,1.3400859027917162,29.0,11.224972160321824,-0.06502858026493641,-2.513698400637025,5.501842510740859,137102
10805061008.349949,40404412211.32274,0.7956234485590643,0.753720271507504,1.0170216024868028,18.2,3.187475490101846,-0.9375964429674042,-0.08443137913332867,-0.9945629622472834,138003
12875019907.366428,45073292866.97359,0.838511957120132,1.138885353400109,0.7034572139660163,22.076923076923077,6.219838465148784,-0.972662823934634,0.8107545128566923,0.2508373043012013,138004
20142239254.900536,62523071188.40508,0.9838380386386563,0.7727175716970076,0.7840487411401281,23.25,4.9180788932265,-1.222776505120689,-0.1383799272520068,2.0009043596894722,138005
10743512794.575281,73037341799.59091,1.3305369530271378,1.6049979289584013,0.7906946785218021,25.88888888888889,3.6649827783268094,-0.3968492414443858,1.4337845604511892,6.532199788103318,138006
14846424975.022514,51101942887.67218,2.3326461874149986,0.824481019177489,0.8493477960233756,23.416666666666668,5.05731044023292,0.05894884451550908,0.4113032471022284,0.08884589861261194,138007
15990171656.96977,54169246639.07899,1.2430852162935486,0.9935620898447083,0.7174918951762439,21.46153846153846,4.733113865512357,0.9247285102241083,0.6514922289906174,1.0805257370722172,138008
10762105225.967548,39022175809.69286,0.9721538255987742,0.9747352907038637,0.8277780835285159,23.166666666666668,2.266911751455907,-0.2782292528161463,0.20578978516590193,-1.0241707165226732,138009
21639699438.218906,44307982680.01868,1.1537611246078983,0.712209487962553,0.6034467014198839,23.818181818181817,1.4024771473219555,-0.8291998808661702,0.6569247162427282,-0.15849844672562208,138010
12716857509.380527,43076606602.8511,1.3660263650233788,0.8893352067112599,0.9432618901343844,21.416666666666668,4.990964057396349,-0.8267538857980554,0.07768247371017026,-0.8059144012336068,138011
21834851056.641174,47118072824.69173,1.3141023693309617,0.6997565222280957,0.6447487971032151,23.416666666666668,0.8620067027323834,-0.585488175279103,0.3022619698218951,-0.2372932232728413,138012
16229081447.311556,64136411705.76872,0.968387813179688,0.4187402121669687,1.374916379912954,24.333333333333332,8.158158833680279,-0.18270781272359216,-2.246075304786509,7.738890611386655,138013
9191117486.055756,39792350877.4072,1.164534338315873,0.9573291510627648,1.083587494572947,22.666666666666668,3.448026810929534,0.2690768170378135,-0.5724926544259494,-0.6190282034947536,138014
9485080326.74305,39835635358.41957,0.947621872074252,1.0551218403832163,1.0187965765878197,25.7,13.138112497615477,0.5941411007501358,0.2576656259614009,-0.9653960522646448,138017
15072934937.2567,51508916872.86207,0.9796431811125654,0.8298527249314853,1.0949623041309655,17.875,4.342738191510052,1.1680130969241986,-0.6920017911742252,0.7222170012949087,138025
9812133887.377562,39054428896.293045,0.71134628013347,1.009076700157324,0.7616414344546673,21.0,5.5746679790749045,0.33629665065896575,0.6846932108370527,-0.5328164940630904,138034
11866478992.941093,50101976891.627846,0.6786407783530181,1.014055149758775,0.9670186350405182,20.76923076923077,5.08623853994355,-0.9913754221688507,-0.494793626406916,-0.021417538566993688,138039
15607515044.22579,61966443975.44871,0.8964371507536277,1.3068331649790492,0.8947383375696965,23.083333333333332,6.664061991174918,0.3412273026948167,0.4745626948770556,1.6267043204964766,138043
15346200084.339655,67898653185.95812,1.2804229598215964,1.5193140108145822,0.7811830309982708,22.53846153846154,5.358176851467077,0.9119866266109522,1.3484228801034033,3.4069905030780836,138044
12018201666.934046,45914541564.29652,0.3405945901843,1.119265527335588,0.7898159013627037,17.933333333333334,7.27064111493768,-0.7120302721559142,0.27998772303991554,-0.8221251030157881,138045
10833810068.85504,60047762567.85951,0.9876057107645586,0.883183235871345,1.257203505280758,25.7,12.02538980657176,0.03752603900768747,-0.5573370068055636,2.0352838214432722,138047
8322648638.174863,31065469946.69656,2.3042250861276226,1.1236835965265635,0.9554878927858914,30.444444444444443,18.160464452645545,-0.7354284578186565,0.6664491727643927,-1.257278010463723,138051
10110406093.825394,45560057000.51251,0.9682836576528783,0.7587424583204389,0.8269924801935754,21.833333333333332,6.309164410249234,0.6225501464884502,-0.08451148057845027,-0.4548625343532344,138053
11981692883.696203,42419173112.928116,0.9402813262206581,0.9259887863203843,0.7734773921235436,22.083333333333332,5.438417866336578,-0.5129046979765235,0.7621986645247042,-0.09829587930624806,138054
8337306128.916086,33683312980.234688,0.29884012395220055,1.0379847298000429,0.963663749684461,26.875,19.971464017442486,-0.6172306404122594,-0.6856747893974108,-0.872628554895718,139001
5850213776.318203,39870109874.03971,0.8770889889257207,0.8948570013335417,1.0828887382796064,21.75,8.613216588476108,0.5274004506592078,-1.6576802607571595,1.8139271501399694,139002
10770585117.225561,42001923546.593056,1.1911790078187496,0.9936156040248079,0.9933033003240503,19.214285714285715,4.0914295690341955,0.31787334838507775,0.16357001116401215,-0.7842318606696304,139006
11381627610.845474,43018390611.793846,1.6946444794492124,0.7825200153094017,0.944226532431363,20.928571428571427,3.936355923844244,1.0288684836687025,0.08814153806806564,-0.6320921617338588,139007
6792677132.390544,31240149470.90498,1.6737987976703637,1.0188247380216415,1.008277373458594,22.833333333333332,5.799904213768438,0.32564679268941177,0.25616432694219515,-1.568701502670848,139011
5533400079.675124,34719785608.770386,1.8913594243136287,0.9655978966862601,1.029624961946533,19.785714285714285,3.967341164856805,-0.2923777089454944,-0.1447281066352444,-1.1726026364952555,139013
4703769490.658888,102097803500.915,0.7720402297628606,0.49806973545596794,0.737564666406257,20.416666666666668,4.872684635347906,-4.02998709037583,3.257130557974607,26.601566459339594,139022
10862840424.522722,65287331735.4392,0.5202885435836664,0.9098459748783913,1.1792359748024277,13.9,4.667976006793522,0.8596034549645566,-0.8637588296174672,2.9092456135609304,139040
12443086253.842577,43224671402.7338,0.8378359260358413,0.9749929695390241,0.742112746699247,25.9,6.9346953790343235,-1.4909541741196009,0.37801011010039526,-0.6163721686980743,139046
9919380177.991966,41948701892.33625,1.4635810296587712,0.9922116338886157,0.8474947095516098,18.6,4.772141378179541,0.8047764013970422,0.44889654295535075,-0.7872612636900991,139047
6246151161.976249,42682662535.60421,-0.03600223687829959,0.9823680642906847,0.7033064194245697,27.7,10.237675517420936,0.04184399799821392,0.4395506772584677,-0.3337941868576495,139049
6651987000.785557,35827630498.89205,0.8035677063457417,1.0730329251518205,1.0274845420224794,20.714285714285715,3.28260722659316,-0.20181211024633683,0.1472790048297994,-1.2144175298889897,139050
18886385037.73689,49730962010.67444,1.1681503360710535,0.6450563249073236,1.0333768497909503,22.384615384615383,6.662622047240763,-1.471698350910419,-0.36343743389864563,-0.16472248389511757,139054
5449128014.036775,42078967215.210754,0.24979075651295277,1.3031235129821752,1.14395097656866,28.5,12.986531484580476,-0.00564807204576212,-0.0957007049608386,-0.7028124750402598,139058
1614559532.0935192,45764941339.19408,-0.2266023802969312,0.6915630451080925,0.7025967683361123,118.0,0.0,-0.29173676328629483,-2.2436510839833717,4.75877030056608,139060
3913145609.4368773,46305426837.51399,0.6301426714395174,1.0522185073873622,1.0388037998822073,29.444444444444443,9.262962222518372,0.5154907445712773,-0.45617405113984555,-0.1749628574465727,139061
6838695153.7259865,31794326687.780178,0.033151089718611804,0.8939907032320241,0.6725967627225643,25.0,13.731185474876323,-0.4272882371334674,0.736725495307251,-1.004382042483566,139062
7279842976.553002,57144999909.06301,3.0093542099913058,0.9564006672701179,0.6674354820368879,22.5,13.78707123842237,1.268719973586812,0.6993374747112624,1.2208287602820036,139064
8364912799.405267,66557067715.7584,2.6902126986766994,1.2954434814208118,0.8624814369932964,20.214285714285715,5.684296305594556,0.32019920688364323,0.30057526900740666,2.142390004043416,139066
7313207995.842081,45118502475.86986,16.171005241338126,0.541808677934473,1.0730086090830964,23.727272727272727,15.597732405652659,0.030280982923756028,-0.9773813152079587,0.47512049914206367,139094
8813356745.61764,43764386348.79121,0.7335192022966996,0.9963230692240976,1.194771991677024,25.0,11.385796574520539,0.14226537627823177,-0.12981795963414708,-0.7542455831031516,139098
8677604205.132128,39291983351.621315,1.303126874418423,1.0148434149512522,0.9605418365680886,20.0,4.810702354423639,0.27985913365206727,0.06709129938639714,-1.1390196293925798,139099
6981807835.999387,46000861005.20471,1.5984982224128228,0.7468237850841503,1.0956897539770911,22.23076923076923,3.3776151384769464,0.8738331530574044,-1.5526865675352564,2.1729757130299214,139103
4525317522.966362,28349699694.78796,0.9877239191386015,1.0202365138651466,1.0522919251610985,20.0,3.802832952094854,0.47988487604331453,-0.743493807743484,-1.2588686139592884,139107
6660177068.768188,45023228826.59272,0.28949596018202084,0.9973528287941722,1.0241190496998265,19.466666666666665,6.868931665275337,1.3594195544471859,-0.7903454518089471,0.7496721882957398,139108
10807522437.662771,38341950359.44782,0.8633873698019552,0.9914970227697646,0.9246727822062264,19.142857142857142,1.6413036132965795,0.048943239449315,-0.23804350811671762,-1.0184915715145189,140002
16491091735.833378,41743381646.444855,1.0409072995170194,0.7690997215785517,0.8842510644347011,19.5,3.774917217635375,-0.4685071524160733,0.1001449948596389,-0.654227113212233,140003
12231193345.84423,36306720329.01018,1.1812809072792747,0.8519947506724168,0.960473191970512,21.153846153846153,0.532938710021193,0.19373593465346062,-0.08318668190203457,-1.2123021026653151,140004
22278363263.485397,52515019604.50302,1.319113156296551,0.47080463572936,0.5582008082878542,21.692307692307693,1.2015768732164085,2.2411920257160265,-0.09635315464245013,-0.3148719408221621,140005
10524798995.572775,36679327267.72504,1.133944812680995,0.8892707211745838,1.02322892942112,22.0,0.816496580927726,0.4798968085064388,-0.39058357642875935,-1.1214584932826146,140006
20072156075.85143,43564718733.746056,1.3089537216192688,0.7112525055516462,0.7727748107552478,22.0,0.5547001962252291,-0.4585505535691681,0.23239138175588303,-0.6272970771126105,140007
16029095047.031351,58088781520.626434,1.2857874410115602,1.0494427224886793,0.7041037813155895,21.692307692307693,0.910166120476864,1.1291161274489951,1.0772246240864713,2.7790796827124673,140008
16560015249.611046,41722009989.099815,1.3558431033749105,0.7682631395358271,0.9220255887304578,21.384615384615383,0.624926031125843,0.5411274791769927,-0.02065568161855263,-0.7360928625221659,140009
17419432625.4388,42993563485.82051,2.0867573383267066,0.735868185001667,1.0275327780861958,20.923076923076923,0.7297563831157798,1.3695714143672717,0.1717478026252085,-0.7316499972215715,140010
18693816245.966515,49808432944.34084,1.7129783974419301,0.5730858187471873,0.7815499629055265,21.692307692307693,0.8213137116947163,1.4323905812093187,-0.36999977037271126,-0.19147765652335957,140011
13312572316.577255,46883882998.5468,0.978681947891113,0.8820873005629087,0.8618299427189248,19.857142857142858,3.6811710647786073,1.1511263070401299,-0.1463339906197775,-0.71736339212885,140012
6088499247.229003,42591873120.33028,2.123837865707741,0.7747928358694786,0.8821410815102814,20.0,1.4142135623730951,-0.1950847334232293,-0.6793514967918336,-0.5145501358507798,140013
7049775464.666955,34540394823.32373,0.8263824032201954,0.902315645277871,0.9919672646875823,21.615384615384617,3.648781915578899,-0.2551953492312151,0.34609438277148535,-1.0361225940107321,140014
7760950115.177405,53966375388.406395,1.5697107951103766,0.28760349005652286,1.4018936655569032,28.333333333333332,15.513435037626795,-0.2576079796738586,-2.923624810815575,8.539956095054023,140039
11546852391.911282,74484052872.49599,1.3819344010510193,1.1184763628795094,1.2698911324976412,33.375,23.005094544469927,-0.11478762309397439,-1.4074723357459644,6.935453813878912,140040
8750018243.438274,37779924599.12267,1.1089413943621718,0.8462196176115284,0.9833274999936776,20.285714285714285,1.2205719636167902,-0.5767419621360546,0.5130884123638122,-0.892534226388316,140044
11025320102.13311,50123216587.83758,1.5106449324689337,0.9209041244453938,0.9563939179345395,21.153846153846153,1.6098807335735654,-0.8715406555965046,0.8825416925445696,1.0487913871435053,140045
7311455565.779431,50472284748.13238,1.3318732419188128,1.1391199729436685,1.2149579514689985,22.5,5.9651767227244274,-0.3837972904543605,1.9139280146026023,3.6165317016860667,140046
19780255543.542408,43894452525.32332,1.331176571038632,0.7654689490609805,0.7087974221829137,20.071428571428573,0.7034898429854362,-0.4428227526378521,0.16039972934299981,-0.7049052608319357,140047
11056071816.92883,46949833496.44993,1.5973154584573412,0.6901340474830793,0.9736940625254348,19.571428571428573,1.1157499537009505,1.1580943325158017,-0.8274047097245325,0.7679589881859767,140048
6386113454.426464,32666189948.39166,1.0053084925723192,0.9327456436363383,1.0221217903237902,20.153846153846153,0.9483713850721502,0.18308531976535392,-0.15934945592988498,-1.3963208977580794,140049
17461360508.848587,50682807147.99334,1.208709649045676,0.5765552058090861,0.9768987428768927,21.384615384615383,1.862110528755416,-1.1674640642976257,0.3212795105733907,-0.14799647965298313,140050
19706815888.283348,42644370103.39696,1.3557445571125615,0.7469830889005977,0.7508837800750984,20.846153846153847,0.7692307692307693,-0.1523023341884624,-0.0447359462535212,-0.6935296831036588,140051
13080577556.534016,42547423056.421326,0.8975333304259633,0.7443882646630229,0.8456868932417119,21.333333333333332,1.0274023338281628,-2.0937231961013936,0.12066715014461717,-0.8551415728129697,140052
7449404277.022401,34152244561.921436,1.6011365347058677,0.9335005328585769,1.0047722553013763,20.46153846153846,0.7457969011409736,-0.14908755792262696,-0.24308327008379252,-1.371357814780842,140053
14013528610.852549,43536810772.62075,1.4420709621203402,0.900762431437988,0.894295985793111,20.142857142857142,0.34992710611188255,-0.6430558202991534,0.7156719253520872,-0.19374063710044398,140054
5892811897.254684,40659988463.642914,7.837343450545628,0.3322670980641992,1.0533808087903327,34.875,17.38129382410872,-0.38900599066363384,-2.033209366899781,3.1648925728538195,140055
3393545246.5581617,58726376796.710434,3.5688447657550184,0.2171665438451439,0.34075100886344356,18.642857142857142,1.1088696211614302,2.3476692049938777,-3.691037922057714,14.557414009652895,140056
3647783513.9775653,68667830003.426544,5.797026190158047,0.2237016500594096,0.1565072387808917,21.083333333333332,0.759202798262025,2.797392115116253,-4.443335091341609,21.165610716115264,140057
26222869968.77358,35802382224.96301,1.246322727350433,0.4612159496419512,0.26394239510000206,22.46153846153846,0.634323942402717,0.29137773217770757,0.30215387803126686,-1.173056634050657,140058
19619224340.887817,37296865805.841515,1.296277095886587,0.7937280050478108,0.6514241863702324,22.5,2.140872096444188,0.6152666150441775,-0.01735127428903932,-0.9074531771795242,140059
27523012107.017704,37420719560.930534,1.3948446353496993,0.2816301454947576,0.2694433694151015,22.916666666666668,0.759202798262025,-0.13267053439434306,0.3097818580278529,-1.2272908308153871,140060
25779821208.392757,38666963214.77837,1.385379723059269,0.3514934993314541,0.31452181085898556,22.307692307692307,0.72160242458822,-0.575511940807985,0.3511300622870497,-1.0018422355421808,140061
26514672785.592014,36843367501.81506,1.4913429567878866,0.30867105753822,0.38717705392995294,22.0,0.0,0.1410949149492673,0.2688735844626782,-1.095461259866472,140062
21464221846.82275,41828361450.19115,1.3561828694152662,0.6124356466158777,0.6669240542990859,21.416666666666668,1.1873172373979173,-1.4039019061069666,0.13032909085803782,-0.8203926828958106,140063
26269724224.52573,37969169346.28855,1.4692485953057772,0.23835600887865638,0.4405110107229279,21.23076923076923,0.7994080650317895,-0.17832633269002685,0.20475929163361514,-1.173264456916944,140064
23061225655.82903,43734838828.7372,1.463533370891949,0.595567128092276,0.5983828758055938,21.692307692307693,0.9910845174403942,0.8843908631378383,0.2653920381216826,-0.6335797940672516,140065
22617475255.80373,43723484243.00624,1.5110996901661262,0.6850476116353607,0.6098461998526814,20.923076923076923,0.72975638311578,0.4655460645953866,0.4547872208211931,-0.6721478311704709,140066
24766960468.998127,43401020717.04035,1.4082230807761447,0.3917790720482799,0.4665887959076431,21.833333333333332,0.7993052538854533,-0.9470013111495668,0.31300933249972457,-0.7033501988091628,140067
13065491800.838877,49600918024.83946,1.9693453971102912,0.778552568935545,0.8775584821957924,21.416666666666668,1.1149240133549712,-1.6335089005261807,-0.09879482814418045,-0.5369499709456114,140068
11159702876.309738,35895873774.7652,1.4991163918035848,0.8630419454096083,0.9612679219277553,20.692307692307693,5.689188334492491,0.12301295858961225,-0.5304423737723056,-0.9301567473103032,140071
35232377860.73023,35232377860.73023,0.2559932981912508,0.0,0.0,0.0,0.0,-0.5496611604797152,-1.9550025549378451,2.256580971713019,140072
11868664411.199343,58202556270.756516,3.1548863534456397,0.7258914153535191,0.9220790939117246,22.0,10.855106325289187,-0.05533417384866368,-1.4908110044313065,3.450121436673438,140076
5546607335.920425,42853663320.08125,9.85117047588296,0.37028136946903933,0.9363087546548181,22.75,16.43231065107197,-0.245819277721111,-1.544308661170118,1.6117791909227996,140084
38227410981.72129,45290026146.419525,0.5636924564083329,0.4407788201682896,0.26548319813052434,49.0,0.0,-0.3860938195277157,-1.2879248761766333,0.9478644756822736,140093
33474761676.139553,38853300125.46721,0.5673131025632991,0.3455555169987447,0.19229807315525926,74.0,24.0,0.721567467837616,-1.1441763584365492,-0.023226116490512982,140094
10247065913.947111,42819248620.95062,0.8269786838114794,0.9728818390695749,0.8694923757159305,21.53846153846154,5.637994523633445,-0.936591285493563,-0.25405536713811167,-0.612765135459143,140097
6294832054.384913,40349398352.091774,0.8461093055054535,0.8424960502856323,0.9879293002478692,23.666666666666668,7.180219742846005,-0.44898158840628355,-0.10447201362980946,-0.7882018435412519,140098
8786334542.028278,49411875829.21797,1.7368311329206159,1.0072401806085298,0.8468703930571782,21.076923076923077,0.72975638311578,0.5062464334280037,-0.18163292046515805,-0.37231492893328033,140099
11704753038.79082,39681295654.23126,1.4649671361347838,0.9031554392950026,0.9489964994567478,21.076923076923077,0.4741856925360751,0.5879058709160603,-0.31947625155999854,-0.9526783065027562,140100
7950857625.907987,35853342431.86648,1.1006296517290588,0.9995923904568802,0.9310408452997322,20.53846153846154,0.8426500884694863,-0.9124190065337103,-0.13026731909756886,-1.1944798334568312,140101
8507597301.553599,39338354711.42117,2.6138026048635794,0.744825939174011,0.895717512428072,20.142857142857142,2.9242127843512455,0.9094929084312042,-1.3138512219816363,0.5778441514374548,140102
7031378461.858958,38991331440.48544,2.1473074380032595,1.0005306015901725,0.8979464754821812,19.785714285714285,0.5578749768504753,0.7400114502527231,-0.23136397800407432,-1.1098060291645568,140103
7129342035.180623,38916364107.87691,1.7480650431526463,0.9225752534077389,0.9658192137048665,19.428571428571427,1.049781318335648,0.8627594934881841,0.16037553738431484,-0.8223845810986345,140104
5784197863.192718,35013010302.28454,1.0098108139360482,1.0017863621669607,0.89806130747051,22.153846153846153,5.201274309039066,-0.20332770758282948,0.4493793555316603,-1.1324309447192562,140105
11879321724.021969,43087380134.81914,1.7255112855923986,0.9116060300460207,0.922201716625264,21.46153846153846,0.7457969011409736,1.5341470131543815,-0.3109350227356987,-0.6420023429618391,140106
6803626987.191918,36671875885.83702,1.0765963742387181,1.0589266716071553,1.0280863323250202,24.545454545454547,11.547243955819354,0.653694409619348,0.2454266769507873,-1.0656060772298104,140107
9198205100.701189,41139808918.949776,1.4261401927502733,0.9795084417190151,0.9682857898934076,20.5,1.2392393980641052,0.7180812459410078,0.2607711691184254,-1.0550701320819091,140108
5295602565.008081,42086955249.54903,0.44967156392821145,1.1326345306357049,0.8461624330744991,19.714285714285715,5.508805567045384,-1.2103509993920625,1.3848589461651712,1.146893973368858,141010
9279692489.373953,36689284159.63895,12.28963281573156,0.3982662253316404,1.1139502154380647,23.714285714285715,6.734013571081529,1.1412565734054319,-0.6742956504985341,-0.39250698158114705,141044
9532774087.844809,38129544808.87983,1.9944980793977465,1.1186380022375424,1.0120835358533455,36.8,32.30727472257603,0.18868250152608823,1.0615759632107067,0.1383627656591604,141059
11952519764.823597,38208184103.89618,2.4461779915184008,0.3854728592846932,1.172135493966416,55.75,26.49882072847771,0.6581419468256868,-0.8123898899854446,-0.029937938679801768,141061
12392139442.122227,32980728548.41703,0.6492287330319475,0.8967697538296535,0.9730216226058996,120.0,13.0,-0.7150048590856244,-0.6474823165304868,-1.295879491182894,141093
8171763596.231481,43085702661.27089,8.903318923188644,0.8336804184564539,1.080183506629527,29.333333333333332,17.365355036841475,0.4319448966649446,-0.12874321504070196,-0.2892143299649095,141099
5466906051.758817,33149372779.697586,1.5101818686827957,0.8914645188305377,0.9589522056849976,20.583333333333332,6.981622702177162,-0.5366615575928364,0.29808500661735526,-1.2070641539582496,141101
6155006225.333289,33113797522.84397,0.5498372398854101,0.9494227609062232,0.9098473479967274,28.0,8.888194417315589,0.2715049444008599,-0.1496131350448339,-1.316344552800577,141103
13606858058.578863,43181909843.688934,1.4614929666431375,0.8354317126736989,0.9512322216743397,31.0,15.09230856356236,-0.7752965437071282,-0.20085228496626958,-0.39143608219323145,141104
7555551625.235904,36045377503.50955,1.7871467541345794,1.0216429382308532,1.0365505159740909,29.0,13.386560424545209,0.667753676729788,0.6394103147476001,-0.6568769063526179,141105
8994236407.101751,43426986853.18432,2.0633903511921368,0.914103972514502,1.1309903054797428,20.692307692307693,4.356862233386553,0.20901993473273706,0.7533810672841185,-0.15298471819961135,141106
10079573346.01109,57733001392.31348,1.3898588270318677,0.5804821391031317,1.201828238668484,21.4,4.454211490264018,-0.8357093851985908,-1.6872394450372232,3.882480394876305,141107
9132213112.023022,55592621502.756454,1.454266193873027,1.0931921242209859,0.8503913558391423,20.692307692307693,4.857739508875983,0.6988495935601406,-0.25223011499572173,-0.12174843428897564,141108
5150871501.494142,72176446950.34042,10.625952764571084,0.2622448861985207,0.33635940084668003,21.333333333333332,2.357022603955158,2.9370318014465298,-3.9479492169211396,17.549141404944702,142011
8014373410.257719,39698711040.65226,1.5579518850013725,1.0052131681597936,1.0644089694441006,28.333333333333332,9.41629792788369,-0.6981715188559008,0.09039676893550976,-0.899020411961263,142059
6947859546.274567,43817944751.86287,2.155152414655774,0.726664115011118,0.9256796643008103,19.0,7.309485031694876,-1.0444335005492036,-0.9569510080691083,0.2915263083668336,142072
6843309217.627345,41390222292.70732,0.9317967680845536,1.0426735913773504,0.9911522442723499,21.666666666666668,10.648421896642192,-0.38169450797508375,0.3403160942567155,-1.0931752803962411,142099
15476300690.894848,55841054415.01954,0.9473314263452967,1.4473779595145289,0.5032076819601816,16.8,6.316116950574406,-0.39388606314653174,2.075416012269569,4.912201377889383,142102
14949149642.228409,55421031433.71594,0.8658719936730297,1.129265408991725,1.0015747057541529,22.076923076923077,8.425798647026683,0.6962909201380185,0.16196423139498423,0.04142040488058729,142105
10278048065.7504,42814994546.98185,1.351840243456155,0.92166461028723,0.8649994229306441,23.333333333333332,8.711422896914653,0.3141342267845886,-0.04706191562164463,-0.4347841846683096,142108
6678224635.475718,51510362784.86972,0.6543634764392577,0.9870183708917051,0.9352821731114409,23.333333333333332,7.684761255599003,-0.057056991839598226,0.18202135587095614,0.5552844465422111,143002
23596556664.2654,47860746915.24435,1.6570407510783403,0.5392398505710426,0.835626718848388,23.454545454545453,1.6160353486028345,-0.3040237317719203,-0.14868313788387727,-0.22232016222144058,143009
14927333832.738365,52998585729.476425,1.7916070683142602,0.7534982498073675,0.9478729263136846,22.833333333333332,5.955856128401879,-1.435406932228645,-0.35198899357808683,0.4140636062993446,143010
8497802829.078113,54647911860.02835,1.3758262830843913,0.4433965480242773,1.2446353197655606,28.0,15.289793254906286,-0.07229075879937508,-2.4779924059250282,6.700002049495817,143011
20979103811.241417,47528073743.07377,1.2589676963218197,0.777377914358746,0.7670835507213107,23.916666666666668,0.8620067027323834,-0.43390151545750655,0.13738141146638042,-0.42373736425118125,143012
8980598895.833025,35109492311.73259,0.2746590774189522,1.0670477266061753,1.243190938690714,44.5,18.883414239308877,0.8387612657673316,-1.563637807201639,0.9321790816081306,143022
7365202537.501684,42554385486.69913,0.4804005652464573,0.8445651550418276,0.9036996324202724,25.545454545454547,10.560334329793958,-0.40903181841893854,1.4439437515173155,0.9154612992623195,143029
11989348562.796824,52992162014.136444,2.280787810075213,0.3737818640165024,0.9903250801209448,22.5,7.0178344238090995,-1.0214941521953804,-0.7156030823332605,0.5741699739962511,143039
10609640951.277693,57877834206.07771,1.0103969214539759,1.1157404528671457,0.624722632613609,28.333333333333332,12.30176139149729,-0.10875505347731718,1.6116521489595652,4.337660713753887,143040
13514093084.224594,43377686029.64974,1.1184010866536398,0.8112265415545207,0.9702300905949495,26.6,12.084701072016635,-0.01636817271157298,-0.27344514839344214,-0.5616715519487072,143044
12290698389.202572,44950748325.10105,1.207959128326193,0.9042160729730349,0.8359382238851368,22.333333333333332,6.8839588093544615,0.43535040553879156,-0.4973255137370345,0.019696348017400833,143049
12624421260.899797,53932387902.49431,5.496398206651874,1.3706576169751266,0.9154922797972928,29.444444444444443,16.04238213892681,0.8805015989360285,1.2539743867364443,1.9490096037649822,143054
2707452012.699004,41337112405.00651,-0.0919773802086653,1.028595309484029,1.0112403599398136,27.9,12.707871576310488,-0.8771383246803737,1.1878355893101373,0.7360439546018736,143060
22737853994.49692,41862104020.883575,-0.2814955179546757,1.8652481159591474,0.04717416896013105,51.0,0.0,0.2100701622139809,-1.9310891965337262,2.9492072299003365,143063
8340894816.130438,39386957838.32629,1.3314729189742858,0.7233433837193777,1.292320284925165,26.5,11.77497346069196,-0.19983160085494944,-1.178338470271414,0.49228710238277174,143065
5974534172.446606,90528352013.20598,1.1398249874702144,0.2040341554511776,0.8096274582453378,27.333333333333332,12.7758452644912,-0.5639755264662369,2.846934616585821,14.647986543516033,143067
21931779844.307446,57834046307.27591,91.09126916468094,2.158122593785327,0.8560992933860073,21.0,8.336666000266533,0.101541819911386,2.9018233339162447,8.629600384924018,144017
17414400273.288334,82457496259.03416,3.1343164215585397,2.3449742771335362,0.7053319198284494,45.0,33.70954365359064,-0.3042843689687693,3.668160905987604,17.908330007850576,144021
